Number	Poem	Page	ID	Position	Character	Pinyin	MC	OC	FQ	GY	Tone	Division	?	Final	Rhyme	Metrum I	Metrum II	Metrum III	Text	German	
63	MÁO GŌNG FĀNGDǏNG 毛公方鼎	235-236	5a	22	孝	xiào	*xaewH	*xrūs	呼教	曉效	q	II	k	幽	A						
63	MÁO GŌNG FĀNGDǏNG 毛公方鼎	235-236	6a	27	{巛>言}+竞										?	VII	xxxxx	α	肆母（毋）又（有）弗{{巛>言}+竞}（順 a），	Möge es nunmehr keinerlei Unannehmlichkeiten geben, 	
63	MÁO GŌNG FĀNGDǏNG 毛公方鼎	235-236	6a	27	順	shùn	*zywinH	*mluns	食閏	船稕	q	III	h	文	α						
63	MÁO GŌNG FĀNGDǏNG 毛公方鼎	235-236	6e	31	考	kǎo	*khawX	*khūʔ	苦浩	溪晧	s	I	k	幽	A	VIII	xxxx	A	是用壽考 A ！ 	mögen diese (Gaben) für die Langlebig-keit von Nutzen sein!”	
**63	MÁO GŌNG FĀNGDǏNG 毛公方鼎	235-236	2e	10	{才>食}+丮	zài	*tsojH	*tsə̄(k)s	作代	精代	q	I	k	之	a						
**63	MÁO GŌNG FĀNGDǏNG 毛公方鼎	235-236	2e	10	 載	zài	*tsojH	*tsə̄(k)s	作代	精代	q	I	k	之	a						
64	MÈNG JIĀNG YÍ 孟姜匜	238		(1-9)																	
64	MÈNG JIĀNG YÍ 孟姜匜	238	3d	14	年	nián	*nen	*nīn	奴顛	泥先	p	IV	k	真	A	I	xxxxx	A			
64	MÈNG JIĀNG YÍ 孟姜匜	238	4c	18	身	shēn	*syin	*hlin	失人	書真	p	III	k	真	A	II	xxxx	A			
64	MÈNG JIĀNG YÍ 孟姜匜	238	4e	22	巸=	yí	*yi	*l(r)ə	與之	以之	p	III	k	之	B	III	xxxx	B			
64	MÈNG JIĀNG YÍ 孟姜匜	238	4e	22	熙=	­xī	*-xi	*-x(r)ə	許其	曉之	p	III	k	之	B						
64	MÈNG JIĀNG YÍ 孟姜匜	238	5d	26	其>日	jī	*ki	*k(r)ə	居其	見之	p	III	k	之	B	IV	xxxx	B			
64	MÈNG JIĀNG YÍ 孟姜匜	238	5d	26	期	qī	*gi	*g(r)ə	渠之	群之	p	III	k	之	B						
64	MÈNG JIĀNG YÍ 孟姜匜	238	6a	30	孫=	-sūn	*-swon	*-sūn	思渾	心魂	p	I	h	文	X	V	xxxx	X			
64	MÈNG JIĀNG YÍ 孟姜匜	238	6e	34	之	zhī	*tsyi	*tə	止而	章之	p	III	k	之	B	VI	xxxx	B			
65	QÌNG SHŪ YÍ 慶叔匜	238-239		(1-9)																	
65	QÌNG SHŪ YÍ 慶叔匜	238-239	3d	14	年	nián	*nen	*nīn	奴顛	泥先	p	IV	k	真	A	I	xxxxx	A			
65	QÌNG SHŪ YÍ 慶叔匜	238-239	4c	18	身	shēn	*syin	*hlin	失人	書真	p	III	k	真	A	II	xxxx	A			
65	QÌNG SHŪ YÍ 慶叔匜	238-239	4e	22	熙=	­xī	*-xi	*-x(r)ə	許其	曉之	p	III	k	之	B	III	xxxx	B			
65	QÌNG SHŪ YÍ 慶叔匜	238-239	5d	26	其>日	Jī	*ki	*k(r)ə	居其	見之	p	III	k	之	B	IV	xxxx	B			
65	QÌNG SHŪ YÍ 慶叔匜	238-239	5d	26	期	qī	*gi	*g(r)ə	渠之	群之	p	III	k	之	B						
65	QÌNG SHŪ YÍ 慶叔匜	238-239	6a	30	孫=	-sūn	*-swon	*-sūn	思渾	心魂	p	I	h	文	X	V	xxxx	X			
65	QÌNG SHŪ YÍ 慶叔匜	238-239	6d	34	之	zhī	*tsyi	*tə	止而	章之	p	III	k	之	B	VI	xxxx	B			
66	DÀMÈNG JIĀNG YÍ 大孟姜匜	239		(1-9)															大師子大孟姜乍（作）盤匜。	"""[Ich,] der Sohn des tàishī (Stabschefs), Größerer Mèngjiāng, ließ ein schalenförmiges yí-Aquamanile fertigen. "	
66	DÀMÈNG JIĀNG YÍ 大孟姜匜	239	3a	13	孝	xiào	*xaewH	*xrūs	呼教	曉效	q	II	k	幽	A	I	xxxx	A	用亯 （享） 用孝 A ，	Verwendet es für rituelle Speisungen und um Pietät zu erweisen, 	
66	DÀMÈNG JIĀNG YÍ 大孟姜匜	239	3e	17	壽	shòu	*dzyuwX	*duʔ	殖酉	禪有	s	III	k	幽	A	II	xxxx	A	用旂{{璺-玉}>丶>貝}（眉）壽 A！ 	verwendet es, um um ein langes Leben zu beten!	
66	DÀMÈNG JIĀNG YÍ 大孟姜匜	239	4b	21	孫=	-sūn	*-swon	*-sūn	思渾	心魂	p	I	h	文	X	III	xxxx	X			
66	DÀMÈNG JIĀNG YÍ 大孟姜匜	239	4f	25	寶	bǎo	*pawX	*pūʔ	博抱	幫晧	s	I	k	幽	A	IV	xxxx	A	子=孫= 用為元寶 A ！	"Mögen es Kindeskinder und Enkelsenkel als großartigen Schatz verwenden!"""	
67	BÓ X ZUÒ YŌUZHŌNG GUǏ 伯{{方+斤}>言}作幽仲簋	240	2a	9	𣪘										?	I	xxxxxxxxx 	A			
67	BÓ X ZUÒ YŌUZHŌNG GUǏ 伯{{方+斤}>言}作幽仲簋	240	2a	9	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
67	BÓ X ZUÒ YŌUZHŌNG GUǏ 伯{{方+斤}>言}作幽仲簋	240	2f	14	寶	bǎo	*pawX	*pūʔ	博抱	幫晧	s	I	k	幽	A	II	xxxxx	A			
67	BÓ X ZUÒ YŌUZHŌNG GUǏ 伯{{方+斤}>言}作幽仲簋	240	2i	17	孝	xiào	*xaewH	*xrūs	呼教	曉效	q	II	k	幽	A	III	xxx	A			
68	FĒNG BÓ JŪFÙ GUǏ 豐伯車父簋	240-241	1g	7	𣪘										?	I	xxxxxxx	A	豐白（伯）車父乍（作）{阝+尊}（尊）𣪘（簋 A）。	"""[Ich,] der (Ältesete ) Fürst von Fēng, Vater Jū, ließ eine ehrwürdige guǐ-Terrine fertigen."	
68	FĒNG BÓ JŪFÙ GUǏ 豐伯車父簋	240-241	1g	7	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
68	FĒNG BÓ JŪFÙ GUǏ 豐伯車父簋	240-241	2d	11	壽	shòu	*dzyuwX	*duʔ	殖酉	禪有	s	III	k	幽	A	II	xxxx	A	用旂{{璺-玉}>丶>貝}（眉）壽 A ，	Verwendet sie, um um ein langes Leben zu beten,	
68	FĒNG BÓ JŪFÙ GUǏ 豐伯車父簋	240-241	3b	15	彊	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	B	III	xxxx	B	萬年無彊（疆 B）！	um Myriaden von Jahren, ohne Begrenzung! 	
68	FĒNG BÓ JŪFÙ GUǏ 豐伯車父簋	240-241	3b	15	疆	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	B						
68	FĒNG BÓ JŪFÙ GUǏ 豐伯車父簋	240-241	3f	19	尚	shàng	*dzyangH	*daŋs	時亮	禪漾	q	III	k	陽	B	IV	xxxx	B	子孫是尚（常 B），	Mögen [meine] Kinder und Enkel sie (die guǐ-Terrine) bewahren,	
68	FĒNG BÓ JŪFÙ GUǏ 豐伯車父簋	240-241	3f	19	常	cháng	*dzyang	*daŋ	市羊	禪陽	p	III	k	陽	B						
68	FĒNG BÓ JŪFÙ GUǏ 豐伯車父簋	240-241	4c	23	寶	bǎo	*pawX	*pūʔ	博抱	幫晧	s	I	k	幽	A	V	xxxx	A	子孫之寶 A，	mögen [meine] Kinder und Enkel sie wertschätzen, 	
68	FĒNG BÓ JŪFÙ GUǏ 豐伯車父簋	240-241	4g	27	亯	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	B	VI	xxxx	B	用孝用亯（享 B）！ 	"sie verwenden, um Pietät zu erweisen, sie verwenden für rituelle Speisungen!"""	
68	FĒNG BÓ JŪFÙ GUǏ 豐伯車父簋	240-241	4g	27	享	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	B						
69	SHÍ X GUǏ 師{{臼>言}+殳}簋	241-242		(1-79)																	
69	SHÍ X GUǏ 師{{臼>言}+殳}簋	241-242	9d	84	首	shǒu	*syuwX	*hluʔ	書九	書有	s	III	K	幽	A	I	xxxxx	A			
69	SHÍ X GUǏ 師{{臼>言}+殳}簋	241-242	10a	90	休	xiū	*xjuw	*x(r)u	許尤	曉尤	p	III	K	幽	A	II	xxxxxx	A			
69	SHÍ X GUǏ 師{{臼>言}+殳}簋	241-242	10j	99	𣪘										?	III	xxxxxxxxx	A			
69	SHÍ X GUǏ 師{{臼>言}+殳}簋	241-242	10j	99	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
69	SHÍ X GUǏ 師{{臼>言}+殳}簋	241-242		(110-111)	亯	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	X	IV	xx	X			
70	CÀI GUǏ 蔡簋	242		(1-128)																	
70	CÀI GUǏ 蔡簋	242	11d	133	首	shǒu	*syuwX	*hluʔ	書九	書有	s	III	k	幽	A	I	xxxxx	A			
70	CÀI GUǏ 蔡簋	242	12c	142	休	xiū	*xjuw	*x(r)u	許尤	曉尤	p	III	k	幽	A	II	xxxxxxxxx 	A			
70	CÀI GUǏ 蔡簋	242	12h	147	𣪘										?	III	xxxxx	A			
70	CÀI GUǏ 蔡簋	242	12h	147	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
70	CÀI GUǏ 蔡簋	242	13e	153	壽	shòu	*dzyuwX	*duʔ	殖酉	禪有	s	III	k	幽	A	IV	xxxxxx	A			
70	CÀI GUǏ 蔡簋	242	13j	159	用	yòng	*yowngH	*loŋs	余頌	以用	q	III	h	東	X	V	xxxxxx	X			
71	TÀISHÍ CUÓ GUǏ 大師虘簋	243		(1-32)																	
71	TÀISHÍ CUÓ GUǏ 大師虘簋	243	5b	42	裘	qiú	*gjuw	*gʷə	巨鳩	群尤	p	III	k	之	a	I	xxxxxxxxxx	a			
71	TÀISHÍ CUÓ GUǏ 大師虘簋	243	5f	46	首	shǒu	*syuwX	*hluʔ	書九	書有	s	III	k	幽	A	II	xxxx	A			
71	TÀISHÍ CUÓ GUǏ 大師虘簋	243	6d	54	休	xiū	*xjuw	*x(r)u	許尤	曉尤	p	III	k	幽	A	III	xxxxxxxx 	A			
71	TÀISHÍ CUÓ GUǏ 大師虘簋	243	6h	58	𣪘										?	IV	xxxx	A			
71	TÀISHÍ CUÓ GUǏ 大師虘簋	243	6h	58	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
71	TÀISHÍ CUÓ GUǏ 大師虘簋	243	7e	65	用	yòng	*yowngH	*loŋs	余頌	以用	q	III	h	東	X	V	xxxxxxx	X			
72	CUÓ ZHŌNG 虘鐘	243		(1-7)															隹（唯）正月，初吉，丁亥。	"""Es war im ersten Monat, (Mondphase) chūjí (‘beginnende Glückverheißung’), (Zyklustag) dīnghài. "	
72	CUÓ ZHŌNG 虘鐘	243	2d	11	鐘	zhōng	*tsyowng	*toŋ	職容	章鍾	p	III	h	東	a	I	xxxx	a	虘乍（作）寶鐘 a 。	Cuó ließ eine wertvolle zhōng-Glocke fertigen. 	
72	CUÓ ZHŌNG 虘鐘	243	4a	17	白	bái	*baek	*brāk	傍陌	並陌	r	II	k	鐸	X	II	xxxxxx	X	用追孝于己白（伯 X），	Er verwende sie, um sich in dessen Angedenken dem (Ältesten ) Fürsten Jǐ [‘dem man am Zyklustag jǐ opfert’] pietätvoll zu erweisen, 	
72	CUÓ ZHŌNG 虘鐘	243	4a	17	伯	bó	*paek	*prāk	博陌	幫陌	r	II	k	鐸	X						
72	CUÓ ZHŌNG 虘鐘	243	5b	21	宗	zōng	*tsowng	*tsūŋ	作冬	精冬	p	I	h	冬	A	III	xxxx	A	用亯（享）大宗 A ，	verwende sie für rituelle Speisungen der großen Stammeslinie	
72	CUÓ ZHŌNG 虘鐘	243	6c	25	宀>方										?	IV	xxxx	X	用濼（樂）好{宀>方}（賓X）！	und um die (guten Gäste ) wohlmeinenden Geister [mit ihrem Klang] zu erfreuen.	
72	CUÓ ZHŌNG 虘鐘	243	6c	25	賓	bīn	*pjin	*pin	必鄰	幫真	p	III	k	真	X						
72	CUÓ ZHŌNG 虘鐘	243	8c	31	寶	bǎo	*pawX	*pūʔ	博抱	幫晧	s	I	k	幽	X	V	xxxxxx	X	虘眔蔡姬寶 X ，	Cuó und [seine Gattin] Càijī mögen sie wertschätzen	
72	CUÓ ZHŌNG 虘鐘	243	9c	35	宗	zōng	*tsowng	*tsūŋ	作冬	精冬	p	I	h	冬	A	VI	xxxx	A	用卲大宗 A ！	"und verwenden, um die große Stammeslinie zu erleuchten!"""	
73	TÀI GUǏ 大簋 I	244-245		(1-80)																	
73	TÀI GUǏ 大簋 I	244-245	9g	83	首	shǒu	*syuwX	*hluʔ	書九	書有	s	III	k	幽	A	I	xxx	A			
73	TÀI GUǏ 大簋 I	244-245	10f	91	休	xiū	*xjuw	*x(r)u	許尤	曉尤	p	III	k	幽	A	II	xxxxxxxx	A			
73	TÀI GUǏ 大簋 I	244-245	12a	100	𣪘										?	III	xxxxxxxxx	A			
73	TÀI GUǏ 大簋 I	244-245	12a	100	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
73	TÀI GUǏ 大簋 I	244-245	12i	108	用	yòng	*yowngH	*loŋs	余頌	以用	q	III	h	東	X	IV	xxxxxxxx	X			
74	TÀI GUǏ 大簋 II	245		(1-18)																	
74	TÀI GUǏ 大簋 II	245	3g	23	考	kǎo	*khawX	*khūʔ	苦浩	溪晧	s	I	k	幽	A	I	xxxxx	A			
74	TÀI GUǏ 大簋 II	245	4d	27	首	shǒu	*syuwX	*hluʔ	書九	書有	s	III	k	幽	A	II	xxxx	A			
74	TÀI GUǏ 大簋 II	245	4g	31	休	xiū	*xjuw	*x(r)u	許尤	曉尤	p	III	k	幽	A	III	xxxx	A			
74	TÀI GUǏ 大簋 II	245	5h	40	𣪘										?	IV	xxxxxxxxx	A			
74	TÀI GUǏ 大簋 II	245	5h	40	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246		(1-2)																	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	1h	8	且	jū	*tsjo	*tsa	子魚	精魚	p	III	h	魚	A	I	xxxxxx	A	井（邢）人{二>女}曰﹕「{{日>尹}+見}盄（淑）文且（祖 A）、	"""[Ich,] ?Ning von Xíng, sprach: Die erlauchten und gütigen, kultivierten Ahnväter"	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	1h	8	祖	zǔ	*tsuX	*tsāʔ	則古	精姥	s	I	h	魚	A						
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	2b	10	考	kǎo	*khawX	*khūʔ	苦浩	溪晧	s	I	k	幽	B	II	xx	B	皇考 B，	und erhabenen verstorbenen Väter waren fähig, 	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	2f	14	德	dé	*tok	*tə̄k	多則	端德	r	I	k	職	b	III	xxxx	b	克質（哲）氒（厥）德 b，	ihre Tugendkraft weise zu gestalten; 	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	3b	18	魯	lǔ	*luX	*C-rāʔ	郎古	來姥	s	I	h	魚	A	IV	xxxx	A	{手>貝}（得）屯（純）用魯 A ， 	Perfektion erlangend und Großzügigkeit aufwendend, 	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	3f	22	吉	jí	*kjit	*kǐt	居質	見質	r	III	k	質	C	V	xxxx	C	永冬（終）于吉 C 。」	sind sie ewig und immerwährend in ihrer Glückverheißung. 	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	4f	30	且	jū	*tsjo	*tsa	子魚	精魚	p	III	h	魚	A	VI	xxxxxxxx	A	{二>女}不敢弗帥用文且（祖 A），	[Ich,] ?Ning, wage es nicht, die von den kultivierten Ahnvätern	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	4f	30	祖	zǔ	*tsuX	*tsāʔ	則古	精姥	s	I	h	魚	A						
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	4h	32	考	kǎo	*khawX	*khūʔ	苦浩	溪晧	s	I	k	幽	B	VII	xx	B	皇考 B 、 	und erhabenen verstorbenen Vätern	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	5c	36	德	dé	*tok	*tə̄k	多則	端德	r	I	k	職	b	VIII	xxxx	b	穆=秉德 b 。	*m(r)iwk-m(r)iwk-(andächtig) in Händen gehaltene Urkraft nicht folgsam zu verwenden.	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	7a	41	走+喪										?	IX	xxxxx	D	{二>女}{憲-心}=（憲憲）聖{走+喪}（爽 D），	[Ich,] ?Ning, *xans-xans (freudig erregt), weise und erleuchtet,	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	7a	41	爽	shuǎng	*srjangX	*sraŋʔ	疎兩	生養	s	III	k	陽	D						
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	8c	46	室	shì	*syit	*stit	式質	書質	r	III	k	質	C	X	xxxxx	C	疐處處宗室 C ，	plazierte mich auf meinem Platz in der Ahnenhalle der Stammeslinie.	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	9d	54	鐘	zhōng	*tsyowng	*toŋ	職容	章鍾	p	III	h	東	d	XI	xxxx	d	肆{二>女}乍（作）龢父大{林>亠>回}鐘 d 。 	Daraufhin ließ ich für Vater Hé ein großes harmonisches Glockenspiel fertigen. 	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	10d	61	人=	rén	*nyin	*nin	如鄰	日真	p	III	k	真	E	XII	xxxxxxx	E	用追孝侃前=文人=E！	"Verwendet es, um euch in seinem Angedenken den kultivierten Menschen früherer Zeiten pietätvoll zu erweisen und sie
zu erheitern! "	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	10k	68	上	shàng	*dzyangH	*daŋs	時亮	禪漾	q	III	k	陽	D	XIII	xxxxxxx	D	其嚴才（在）上 D 	Die kultivierten Menschen früherer Zeiten residieren ehrfurchtgebietend in der Höhe,	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	11b	72	刀>日>比>泉=										?	XIV	xxxx	d	{豐+攵}=（磅磅）{刀>口>比>泉}=（礡礡 d），	*ph(r)oŋ-ph(r)oŋ, phāk-phāk (in Hülle und Fülle) lassen sie reich­ haltiges und vielfältiges	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	11b	72	礡	-bó	*-pak	*-pāk	補各	幫鐸	r	I	k	鐸	δ						
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	12b	79	彊	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	D	XV	xxxxxxx	D	降余厚多福無彊（疆 D）。	Glück Begrenzung herab. 	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	12b	79	疆	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	D						
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	13c	83	年	nián	*nen	*nīn	奴顛	泥先	p	IV	k	真	E	XVI	xxxx	E	{二>女}其萬年 E ，	Mögen ?Ning Myriaden von Jahren [beschert sein],	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	14b	87	孫=	-sūn	*-swon	*-sūn	思渾	心魂	p	I	h	文	e	XVII	xxxx	e	子=孫=e，	mögen Kindeskinder und Enkelsenkel es (das Glockenspiel) ewiglich wertschätzen	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	15c	91	亯	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	D	XVIII	xxxx	D	永寶用亯（享 D）！	"und für rituelle Speisungen verwenden!"""	
75	JǏNGRÉN ?NING ZHŌNG 井人{二>女}鐘	245-246	15c	91	享	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	D						
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250		(1-3)																	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	1h	8	考	kǎo	*khawX	*khūʔ	苦浩	溪晧	s	I	k	幽	a	I	xxxxx	a	{水+刅}（梁）其曰﹕「不（丕）顯皇且（祖）考 a ，	[Ich,] Liáng Qí sprach: Die illustren und erhabenen Ahnväter und verstorbenen Väter	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	1j	12	異	yì	*yiH	*ləks	羊吏	以志	q	III	k	職	A	II	xxxx	A	穆=異=（翼翼 A）	*m(r)iwk-m(r)iwk (andächtig) *lək-lək (und behutsam), vermochten es, 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	1j	12	翼	yì	*yik	*lək	與職	以職	r	III	k	職	A						
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	2d	16	德	dé	*tok	*tə̄k	多則	端德	r	I	k	職	A	III	xxxx	A	克{折>心}氒（厥）德 A ， 	ihre Tugendkraft weise zu kultivieren	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	2h	20	王	wáng	*hjwang	*waŋ	雨方	云陽	p	III	h	陽	X	IV	xxxx	X	{田>辰}（努）臣先王 X ，	fleißig den früheren Königen als Lakaien zu dienen und Perfektion	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	3b	24	敃	min	*minX	*minʔ	眉殞	明軫	s	III	k	真	X	V	xxxx	X	{貝>手}（得）屯（純） 亡敃 X。 	ohne Erschöpfung zu erlangen.	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	3j	32	考	kǎo	*khawX	*khūʔ	苦浩	溪晧	s	I	k	幽	a	VI	xxxxxxxx	a	{水+刅}（梁）其肇帥井（型）皇且（祖）考 A ， 	[Ich,] Liáng Qí, schickte mich an, die erhabenen Ahnväter und verstorbenen Väter folgsam zum Modell zu nehmen,	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	4c	35	德	dé	*tok	*tə̄k	多則	端德	r	I	k	職	A	VII	xxx	A	秉明德 A，	die leuchtende Tugendkraft in Händen haltend, 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	4f	38	夕	xī	*zjek	*z(l)ēk	詳易	邪昔	r	IV	k	鐸	X	VIII	xxx	X	虔夙夕 X，	Tag und Nacht ergeben,	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	4l	41	子	zǐ	*tsiX	*tsəʔ	即里	精止	s	III	k	之	α	IX	xxx	a	辟天子 a 	diente ich dem Himmelssohn. 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	6c	52	正	zhèng	*tsjengH	*teŋs	之盛	章勁	q	III	k	耕	B	X	xxxxxxxxxxx	B	肩事{水+刅}（梁）其身邦君大正 B。	Der Himmelssohn auferlegte [mir] persönlich, dem Liáng Qí, den Dienst eines Territorialherrschers und Großregenten. 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	6c	52	政	zhèng	*tsjengH	*teŋs	之盛	章勁	q	III	k	耕	B						
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	8a	60	曆	lì	*lek	*C-rēk	郎擊	來錫	r	IV	k	錫	b	XI	xxxxxxxx	b	用天子寵{艹>皿>伐}（蔑）{水>刅}（梁）其匛（歷 b）。  	Durch des Himmelssohnes Gunst wird dem, was [ich,] Liáng Qí durchlaufen habe, 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	10a	70	揚	yáng	*yang	*laŋ	與章	以陽	p	III	k	陽	c	XII	xxxxxxxxxx	c	{水>刅}（梁）其敢對天子不（丕）顯休揚 c，  	Anerkennung zuteil. [Ich,] Liáng Qí, wage es deshalb, in Erwiderung der illustren und gnädigen Belobigung des Himmelssohnes	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	11d	78	鐘	zhōng	*tsyowng	*toŋ	職容	章鍾	p	III	h	東	C	XIII	xxxxxxxx	C	用乍（作）{舟+关}（朕）皇且（祖）考龢鐘 C ，	für die erhabenen Ahnväter und verstorbenen Väter eine harmonische zhōng­Glocke fertigen zu lassen. 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	11f	82	鏓										?	XIV	xxxx	C			
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	11f	82	悤=	­cōng	*-tshuwng	*-tshōŋ	倉紅	清東	p	I	h	東	C				{金+倉}=（倉倉）鏓=（悤悤 C），	*tshāŋ-tshāŋ, tshōŋ-tshōŋ (dröhnend und tönend), 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	11h	86	金+雍										?	XV	xxxx	C			
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	11h	86	雝=	-yōng	*-*'jowng	*-ʔ(r)oŋ	於容	影鐘	p	III	h	東	C				{金+{山>夾}}（徵徵）{金+雍}=（雝雝 C），	*treŋ-treŋ,ʔ(r)oŋ-ʔ(r)oŋ (glänzend und gleißend) [ist sie]. 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	12d	94	人	rén	*nyin	*nin	如鄰	日真	p	III	k	真	X	XVI	xxxxxxxx	X	用卲（召）各（格）喜{人+{口>二}}（侃）前文人 X，	Wir verwenden wir sie, um die kultivierten Menschen früherer Zeiten herbeizurufen und zu erreichen, 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	13a	101	右	yòu	*hjuwH	*wəʔ(s)	于救	云有	s	III	k	之	X	XVII	xxxxxxx	X	用{方+{𠂉>{單+斤}}}（祈）匄康{?}（娛）屯（純）右（祐 X），  	zu erfreuen und zu beglücken, um durch sie um friedliche Glückseligkeit und vollkommene Behütung, 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	13a	101	祐	yòu	*hjuwH	*wə(k)s	于救	云宥	q	III	k	之	X						
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	13e	105	彔	lù	*luwk	*b-rōk	盧谷	來屋	r	I	h	屋	X	XVIII	xxxx	X	{素+桌}（綽）{{爫>幺>又}+爰}（綰）通（甬）彔（祿 X）。	um reichliche, beständige Segnungen zu beten und bitten.	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	13e	105	祿	lù	*luwk	*b-rōk	盧谷	來屋	r	I	h	屋	X						
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	14b	112	上	shàng	*dzyangH	*daŋs	時亮	禪漾	q	III	k	陽	d	XIX	xxxxxxx	d	皇且（祖）考其嚴才（在）上 d ，	Die erhabenen Ahnväter und verstorbenen Väter mögen ehrfurchtsgebietend in der Höhe residieren, 	
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	14d	116	刀>日>比>泉=										?	XX	xxxx	D	{豐+攵}=（磅磅）{刀>日>比>泉}=（礡礡 D ），		
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	14d	116	礡	-bó	*-pak	*-pāk	補各	幫鐸	r	I	k	鐸	D						
76	LIÁNG QÍ ZHŌNG 梁其鐘	249-250	15b	123	日>矢										?	XXI	xxxxxxx	D	降余大魯福，亡{日>矢}（斁 D），	*ph(r)oŋ-ph(r)oŋ, phāk-phāk (in Hülle und Fülle) große und generöse Glücksgaben zu mir herablassen, 	
