ID	POEM_NUMBER	POEM_NAME	STANZA	LINE_IN_SOURCE	LINE	RHYME	RHYMEWORD	RECONSTRUCTION	COMMENT
3307	181	鴻雁	3	1	謂我宣a[kiô]驕。（宵部）	謂我宣驕	宣	a	kiô	宵部
3308	182	庭燎	1	0	夜如何其	夜如何其				
3309	182	庭燎	1	1	夜未a[iang]央	夜未央	未	a	iang	
3310	182	庭燎	1	2	庭燎之a[kuang]光。	庭燎之光	之	a	kuang	
3311	182	庭燎	1	0	君子至止	君子至止				
3312	182	庭燎	1	1	鸞聲將a[tsiang]將。（阳部）	鸞聲將將	將	a	tsiang	阳部
3313	182	庭燎	2	0	夜如何其	夜如何其				
3314	182	庭燎	2	1	夜未a[ngat]艾	夜未艾	未	a	ngat	
3315	182	庭燎	2	2	庭燎晣a[tjiat]晣。	庭燎晣晣	晣	a	tjiat	
3316	182	庭燎	2	0	君子至止	君子至止				
3317	182	庭燎	2	1	鸞聲噦a[xuat]噦。（月部）	鸞聲噦噦	噦	a	xuat	月部
3318	182	庭燎	3	0	夜如何其	夜如何其				
3319	182	庭燎	3	1	夜鄉a[zjiən]晨	夜鄉晨	鄉	a	zjiən	
3320	182	庭燎	3	2	庭燎有a[xiuən]煇。	庭燎有煇	有	a	xiuən	
3321	182	庭燎	3	0	君子至止	君子至止				
3322	182	庭燎	3	1	言觀其a[giən]旂。（文部）	言觀其旂	其	a	giən	文部
3323	183	沔水	1	0	沔彼流水	沔彼流水				
3324	183	沔水	1	1	朝宗于a[xə]海。	朝宗于海	于	a	xə	
3325	183	沔水	1	0	鴥彼飛隼	鴥彼飛隼				
3326	183	沔水	1	1	載飛載a[tjiə]止。	載飛載止	載	a	tjiə	
3327	183	沔水	1	0	嗟我兄弟	嗟我兄弟				
3328	183	沔水	1	1	邦人諸a[hiuə]友	邦人諸友	諸	a	hiuə	
3329	183	沔水	1	2	莫肯念亂	莫肯念亂				
3330	183	沔水	1	3	誰無父a[mə]母。（之部）	誰無父母	父	a	mə	之部
3331	183	沔水	2	0	沔彼流水	沔彼流水				
3332	183	沔水	2	1	其流湯a[sjiang]湯。	其流湯湯	湯	a	sjiang	
3333	183	沔水	2	0	鴥彼飛隼	鴥彼飛隼				
3334	183	沔水	2	1	載飛載a[jiang]揚。	載飛載揚	載	a	jiang	
3335	183	沔水	2	0	念彼不蹟	念彼不蹟				
3336	183	沔水	2	1	載起載a[heang]行。	載起載行	載	a	heang	
3337	183	沔水	2	0	心之憂矣	心之憂矣				
3338	183	沔水	2	1	不可弭a[miuang]忘。（阳部）	不可弭忘	弭	a	miuang	阳部
3339	183	沔水	3	0	鴥彼飛隼	鴥彼飛隼				
3340	183	沔水	3	1	率彼中a[liəng]陵。	率彼中陵	中	a	liəng	
3341	183	沔水	3	0	民之訛言	民之訛言				
3342	183	沔水	3	1	寧莫之a[diəng]懲。	寧莫之懲	之	a	diəng	
3343	183	沔水	3	0	我友敬矣	我友敬矣				
3344	183	沔水	3	1	讒言其a[xiəng]興。（蒸部）	讒言其興	其	a	xiəng	蒸部
3345	184	鶴鳴	1	0	鶴鳴于九皋	鶴鳴于九皋				
3346	184	鶴鳴	1	1	聲聞于a[jya]。	聲聞于	于	a	jya	
3347	184	鶴鳴	1	0	魚潛在淵	魚潛在淵				
3348	184	鶴鳴	1	1	或在于a[tjia]渚。（鱼部）	或在于渚	于	a	tjia	鱼部
3349	184	鶴鳴	1	0	樂彼之b[hiuan]園	樂彼之園	之	b	hiuan	
3350	184	鶴鳴	1	1	爰有樹b[dan]檀	爰有樹檀	樹	b	dan	
3351	184	鶴鳴	1	2	（元部）					元部
3352	184	鶴鳴	1	0	其下維c[thak]蘀。	其下維蘀	維	c	thak	
3353	184	鶴鳴	1	0	它山之c[zjyak]石	它山之石	之	c	zjyak	
3354	184	鶴鳴	1	1	可以為c[tsak]錯。（铎部）	可以為錯	為	c	tsak	铎部
3355	184	鶴鳴	2	0	鶴鳴于九皋	鶴鳴于九皋				
3356	184	鶴鳴	2	1	聲聞于a[thyen]天。	聲聞于天	于	a	thyen	
3357	184	鶴鳴	2	0	魚在于渚	魚在于渚				
3358	184	鶴鳴	2	1	或潛在a[yuen]淵。（真部）	或潛在淵	在	a	yuen	真部
3359	184	鶴鳴	2	0	樂彼之b[hiuan]園	樂彼之園	之	b	hiuan	
3360	184	鶴鳴	2	1	爰有樹b[dan]檀	爰有樹檀	樹	b	dan	
3361	184	鶴鳴	2	2	（元部）					元部
3362	184	鶴鳴	2	0	其下維c[kok]穀。	其下維穀	維	c	kok	
3363	184	鶴鳴	2	0	它山之石	它山之石				
3364	184	鶴鳴	2	1	可以攻c[ngiok]玉。（屋部）	可以攻玉	攻	c	ngiok	屋部
3365	184	鶴鳴	5	0	祈父之什	祈父之什				
3366	185	祈父	1	0	祈父	祈父				
3367	185	祈父	1	1	予王之爪a[ngea]牙。	予王之爪牙	爪	a	ngea	
3368	185	祈父	1	0	胡轉予于恤	胡轉予于恤				
3369	185	祈父	1	1	靡所止a[kia]居。（鱼部）	靡所止居	止	a	kia	鱼部
3370	185	祈父	2	0	祈父	祈父				
3371	185	祈父	2	1	予王之爪a[dzhiə]士。	予王之爪士	爪	a	dzhiə	
3372	185	祈父	2	0	胡轉予于恤	胡轉予于恤				
3373	185	祈父	2	1	靡所底a[tjiə]止。（之部）	靡所底止	底	a	tjiə	之部
3374	185	祈父	3	0	祈父	祈父				
3375	185	祈父	3	1	亶不a[tsong]聰。	亶不聰	不	a	tsong	
3376	185	祈父	3	0	胡轉予于恤	胡轉予于恤				
3377	185	祈父	3	1	有母之尸a[iong]饔。（东部）	有母之尸饔	尸	a	iong	东部
3378	186	白駒	1	0	皎皎白駒	皎皎白駒				
3379	186	白駒	1	1	食我場a[miô]苗。	食我場苗	場	a	miô	
3380	186	白駒	1	0	縶之維之	縶之維之				
3381	186	白駒	1	1	以永今a[tiô]朝。	以永今朝	今	a	tiô	
3382	186	白駒	1	0	所謂伊人	所謂伊人				
3383	186	白駒	1	1	於焉逍a[jiô]遙。（宵部）	於焉逍遙	逍	a	jiô	宵部
3384	186	白駒	2	0	皎皎白駒	皎皎白駒				
3385	186	白駒	2	1	食我場a[xuak]藿。	食我場藿	場	a	xuak	
3386	186	白駒	2	0	縶之維之	縶之維之				
3387	186	白駒	2	1	以永今a[zyak]夕。	以永今夕	今	a	zyak	
3388	186	白駒	2	0	所謂伊人	所謂伊人				
3389	186	白駒	2	1	於焉嘉a[kheak]客。（铎部）	於焉嘉客	嘉	a	kheak	铎部
3390	186	白駒	3	0	皎皎白駒	皎皎白駒				
3391	186	白駒	3	1	賁然來a[siə]思。	賁然來思	來	a	siə	
3392	186	白駒	3	0	爾公爾侯	爾公爾侯				
3393	186	白駒	3	1	逸豫無a[giə]期。	逸豫無期	無	a	giə	
3394	186	白駒	3	0	慎爾優游	慎爾優游				
3395	186	白駒	3	1	勉爾遁a[siə]思。（之部）	勉爾遁思	遁	a	siə	之部
3396	186	白駒	4	0	皎皎白駒	皎皎白駒				
3397	186	白駒	4	1	在彼空a[kok]谷。	在彼空谷	空	a	kok	
3398	186	白駒	4	0	生芻一a[sjiok]束	生芻一束	一	a	sjiok	
3399	186	白駒	4	1	其人如a[ngiok]玉。（屋部）	其人如玉	如	a	ngiok	屋部
3400	186	白駒	4	0	毋金玉爾b[iəm]音	毋金玉爾音	爾	b	iəm	
3401	186	白駒	4	1	而有遐b[siəm]心。（侵部）	而有遐心	遐	b	siəm	侵部
3402	187	黃鳥	1	0	黃鳥黃鳥。	黃鳥黃鳥				
3403	187	黃鳥	1	0	無集于a[kok]穀。	無集于穀	于	a	kok	
3404	187	黃鳥	1	0	無啄無a[siok]粟。	無啄無粟	無	a	siok	
3405	187	黃鳥	1	0	此邦之人。	此邦之人				
3406	187	黃鳥	1	0	不我肯a[kok]穀。	不我肯穀	肯	a	kok	
3407	187	黃鳥	1	0	言旋言歸。	言旋言歸				
3408	187	黃鳥	1	0	復我邦a[dzok]族。（屋部）	復我邦族	邦	a	dzok	屋部
3409	187	黃鳥	2	0	黃鳥黃鳥。	黃鳥黃鳥				
3410	187	黃鳥	2	0	無集于a[sang]桑。	無集于桑	于	a	sang	
3411	187	黃鳥	2	0	無啄我a[liang]粱。	無啄我粱	我	a	liang	
3412	187	黃鳥	2	0	此邦之人。	此邦之人				
3413	187	黃鳥	2	0	不可與a[myang]明。	不可與明	與	a	myang	
3414	187	黃鳥	2	0	言旋言歸。	言旋言歸				
3415	187	黃鳥	2	0	復我諸a[xyuang]兄。（阳部）	復我諸兄	諸	a	xyuang	阳部
3416	187	黃鳥	3	0	黃鳥黃鳥。	黃鳥黃鳥				
3417	187	黃鳥	3	0	無集于a[xia]栩。	無集于栩	于	a	xia	
3418	187	黃鳥	3	0	無啄我a[sjia]黍。	無啄我黍	我	a	sjia	
3419	187	黃鳥	3	0	此邦之人。	此邦之人				
3420	187	黃鳥	3	0	不可與a[thjia]處。	不可與處	與	a	thjia	
3421	187	黃鳥	3	0	言旋言歸。	言旋言歸				
3422	187	黃鳥	3	0	復我諸a[biua]父。（鱼部）	復我諸父	諸	a	biua	鱼部
3423	188	我行其野	1	0	我行其野	我行其野				
3424	188	我行其野	1	1	蔽芾其a[thjia]樗。	蔽芾其樗	其	a	thjia	
3425	188	我行其野	1	0	婚姻之故	婚姻之故				
3426	188	我行其野	1	1	言就爾a[kia]居。	言就爾居	爾	a	kia	
3427	188	我行其野	1	0	爾不我畜	爾不我畜				
3428	188	我行其野	1	1	復我邦a[kea]家。（鱼部）	復我邦家	邦	a	kea	鱼部
3429	188	我行其野	2	0	我行其野	我行其野				
3430	188	我行其野	2	1	言采其a[diuk]蓫。	言采其蓫	其	a	diuk	
3431	188	我行其野	2	0	婚姻之故	婚姻之故				
3432	188	我行其野	2	1	言就爾a[siuk]宿。	言就爾宿	爾	a	siuk	
3433	188	我行其野	2	0	爾不我a[xiuk]畜	爾不我畜	我	a	xiuk	
3434	188	我行其野	2	1	言歸思a[biuk]復。（觉部）	言歸思復	思	a	biuk	觉部
3435	188	我行其野	3	0	我行其野	我行其野				
3436	188	我行其野	3	1	言采其a[piuək]葍。	言采其葍	其	a	piuək	
3437	188	我行其野	3	0	不思舊姻	不思舊姻				
3438	188	我行其野	3	1	求爾新a[dək]特。	求爾新特	新	a	dək	
3439	188	我行其野	3	0	成不以a[piuək]富	成不以富	以	a	piuək	
3440	188	我行其野	3	1	亦祇以a[jiək]異。（职部）	亦祇以異	以	a	jiək	职部
3441	189	斯干	1	0	秩秩斯a[kan]干	秩秩斯干	斯	a	kan	
3442	189	斯干	1	1	幽幽南a[shean]山。（元部）	幽幽南山	南	a	shean	元部
3443	189	斯干	1	0	如竹b[peu]苞矣	如竹苞矣	竹	b	peu	
3444	189	斯干	1	1	如松b[mu]茂矣。	如松茂矣	松	b	mu	
3445	189	斯干	1	0	兄及弟矣	兄及弟矣				
3446	189	斯干	1	1	式相b[xu]好矣	式相好矣	相	b	xu	
3447	189	斯干	1	2	無相b[jiu]猶矣。（幽部）	無相猶矣	相	b	jiu	幽部
3448	189	斯干	2	0	似續妣a[tza]祖	似續妣祖	妣	a	tza	
3449	189	斯干	2	1	築室百a[ta]堵	築室百堵	百	a	ta	
3450	189	斯干	2	2	西南其a[ha]戶。	西南其戶	其	a	ha	
3451	189	斯干	2	0	爰居爰a[thjia]處	爰居爰處	爰	a	thjia	
3452	189	斯干	2	1	爰笑爰a[ngia]語。（鱼部）	爰笑爰語	爰	a	ngia	鱼部
3453	189	斯干	3	0	約之閣a[kak]閣	約之閣閣	閣	a	kak	
3454	189	斯干	3	1	椓之橐a[thak]橐。（铎部）	椓之橐橐	橐	a	thak	铎部
3455	189	斯干	3	0	風雨攸b[dia]除	風雨攸除	攸	b	dia	
3456	189	斯干	3	1	鳥鼠攸b[khia]去	鳥鼠攸去	攸	b	khia	
3457	189	斯干	3	2	君子攸b[hiua]芋。（鱼部）	君子攸芋	攸	b	hiua	鱼部
3458	189	斯干	4	0	如跂斯a[jiək]翼	如跂斯翼	斯	a	jiək	
3459	189	斯干	4	1	如矢斯a[kiək]棘	如矢斯棘	斯	a	kiək	
3460	189	斯干	4	2	如鳥斯a[kək]革。（职部）	如鳥斯革	斯	a	kək	职部
3461	189	斯干	4	0	如翬斯b[piuəi]飛	如翬斯飛	斯	b	piuəi	
3462	189	斯干	4	1	君子攸b[tzyei]躋。（微脂合韵）	君子攸躋	攸	b	tzyei	微脂合韵
3463	189	斯干	5	0	殖殖其a[dyeng]庭	殖殖其庭	其	a	dyeng	
3464	189	斯干	5	1	有覺其a[jieng]楹	有覺其楹	其	a	jieng	
3465	189	斯干	5	2	噲噲其a[tjieng]正	噲噲其正	其	a	tjieng	
3466	189	斯干	5	3	噦噦其a[myeng]冥	噦噦其冥	其	a	myeng	
3467	189	斯干	5	4	君子攸a[nyeng]寧。（耕部）	君子攸寧	攸	a	nyeng	耕部
3468	189	斯干	6	0	下莞上a[dyəm]簟	下莞上簟	上	a	dyəm	
3469	189	斯干	6	1	乃安斯a[tsiəm]寢。（侵部）	乃安斯寢	斯	a	tsiəm	侵部
3470	189	斯干	6	0	乃寢乃b[xiəng]興	乃寢乃興	乃	b	xiəng	
3471	189	斯干	6	1	乃占我b[miuəng]夢。（蒸部）	乃占我夢	我	b	miuəng	蒸部
3472	189	斯干	6	0	吉夢維c[hai]何	吉夢維何	維	c	hai	
3473	189	斯干	6	1	維熊維c[biai]羆	維熊維羆	維	c	biai	
3474	189	斯干	6	2	 維虺維c[djyai]蛇。（歌部）	維虺維蛇	維	c	djyai	歌部
3475	189	斯干	7	0	大人占之。	大人占之				
3476	189	斯干	7	0	維熊維a[biai]羆	維熊維羆	維	a	biai	
3477	189	斯干	7	1	男子之b[ziang]祥。（a= 歌部）	男子之祥	之	b	ziang	a=歌部
3478	189	斯干	7	0	維虺維a[dzhyai]蛇	維虺維蛇	維	a	dzhyai	
3479	189	斯干	7	1	女子之b[ziang]祥。（b= 阳部）	女子之祥	之	b	ziang	b=阳部
3480	189	斯干	8	0	乃生男子	乃生男子				
3481	189	斯干	8	1	載寢之a[dzhiang]床	載寢之床	之	a	dzhiang	
3482	189	斯干	8	2	載衣之a[zjiang]裳	載衣之裳	之	a	zjiang	
3483	189	斯干	8	3	載弄之a[tjiang]璋。	載弄之璋	之	a	tjiang	
3484	189	斯干	8	0	其泣喤a[hoang]喤	其泣喤喤	喤	a	hoang	
3485	189	斯干	8	1	朱芾斯a[huang]皇	朱芾斯皇	斯	a	huang	
3486	189	斯干	8	2	室家君a[hiuang]王。（阳部）	室家君王	君	a	hiuang	阳部
3487	189	斯干	9	0	乃生女子	乃生女子				
3488	189	斯干	9	1	載寢之a[diai]地	載寢之地	之	a	diai	
3489	189	斯干	9	2	載衣之a[thyek]裼	載衣之裼	之	a	thyek	
3490	189	斯干	9	3	 載弄之a[ngoai]瓦。	載弄之瓦	之	a	ngoai	
3491	189	斯干	9	0	無非無a[ngiai]儀	無非無儀	無	a	ngiai	
3492	189	斯干	9	1	唯酒食是a[ngiai]議	唯酒食是議	是	a	ngiai	
3493	189	斯干	9	2	無父母詒a[liai]罹9。（歌锡合韵）	無父母詒罹	詒	a	liai	歌锡合韵
3494	190	無羊	1	0	誰謂爾無羊	誰謂爾無羊				
3495	190	無羊	1	1	三百維a[giuən]群。	三百維群	維	a	giuən	
3496	190	無羊	1	0	誰謂爾無牛	誰謂爾無牛				
3497	190	無羊	1	1	九十其a[njiuən]犉。（文部）	九十其犉	其	a	njiuən	文部
3498	190	無羊	1	0	爾羊來思	爾羊來思				
3499	190	無羊	1	1	其角濈b[tzhiəp]濈。	其角濈濈	濈	b	tzhiəp	
3500	190	無羊	1	0	爾牛來思	爾牛來思				
3501	190	無羊	1	1	其耳濕b[sjiəp]濕。（缉部）	其耳濕濕	濕	b	sjiəp	缉部
3502	190	無羊	2	0	或降于a[ai]阿	或降于阿	于	a	ai	
3503	190	無羊	2	1	或飲于a[diai]池	或飲于池	于	a	diai	
3504	190	無羊	2	2	或寢于a[nguai]訛。（歌部）	或寢于訛	于	a	nguai	歌部
3505	190	無羊	2	0	爾牧來思	爾牧來思				
3506	190	無羊	2	1	何蓑何笠	何蓑何笠				
3507	190	無羊	2	2	或負其b[ho]餱。	或負其餱	其	b	ho	
3508	190	無羊	2	0	三十維物	三十維物				
3509	190	無羊	2	1	爾牲則b[gio]具。（侯部）	爾牲則具	則	b	gio	侯部
3510	190	無羊	3	0	爾牧來思	爾牧來思				
3511	190	無羊	3	1	以薪以a[tjiəng]蒸	以薪以蒸	以	a	tjiəng	
3512	190	無羊	3	2	以雌以a[hiuəng]雄。	以雌以雄	以	a	hiuəng	
3513	190	無羊	3	0	爾羊來思	爾羊來思				
3514	190	無羊	3	1	矜矜a兢a[kiəng]兢	矜矜兢兢	矜	a	???	
3515	190	無羊	3	1	矜矜a兢a[kiəng]兢	矜矜兢兢	兢	a	kiəng	
3516	190	無羊	3	2	不騫不a[pəng]崩。	不騫不崩	不	a	pəng	
3517	190	無羊	3	0	麾之以a[kuəng]肱	麾之以肱	以	a	kuəng	
3518	190	無羊	3	1	畢來既a[sjiəng]升。 （蒸部）	畢來既升	既	a	sjiəng	蒸部
3519	190	無羊	4	0	牧人乃夢	牧人乃夢				
3520	190	無羊	4	1	眾維a[ngia]魚矣	眾維魚矣	維	a	ngia	
3521	190	無羊	4	2	旐維a[jia]旟矣。（鱼部）	旐維旟矣	維	a	jia	鱼部
3522	190	無羊	4	0	大人占之	大人占之				
3523	190	無羊	4	1	眾維魚矣	眾維魚矣				
3524	190	無羊	4	2	實維豐b[nyen]年。	實維豐年	豐	b	nyen	
3525	190	無羊	4	0	旐維旟矣	旐維旟矣				
3526	190	無羊	4	1	室家溱b[tzhen]溱。（真部）	室家溱溱	溱	b	tzhen	真部
3527	191	節南山	1	0	節彼南山	節彼南山				
3528	191	節南山	1	1	維石巖a[ngeam]巖。	維石巖巖	巖	a	ngeam	
3529	191	節南山	1	0	赫赫師尹	赫赫師尹				
3530	191	節南山	1	1	民具爾a[tjiam]瞻。	民具爾瞻	爾	a	tjiam	
3531	191	節南山	1	0	憂心如a[dam]惔	憂心如惔	如	a	dam	
3532	191	節南山	1	1	不敢戲a[dam]談。	不敢戲談	戲	a	dam	
3533	191	節南山	1	0	國既卒a[tzheam]斬	國既卒斬	卒	a	tzheam	
3534	191	節南山	1	1	何用不a[keam]監。（谈部）	何用不監	不	a	keam	谈部
3535	191	節南山	2	0	節彼南山	節彼南山				
3536	191	節南山	2	1	有實其a[iai]猗。	有實其猗	其	a	iai	
3537	191	節南山	2	0	赫赫師尹	赫赫師尹				
3538	191	節南山	2	1	不平謂a[hai]何。	不平謂何	謂	a	hai	
3539	191	節南山	2	0	天方薦a[dzai]瘥	天方薦瘥	薦	a	dzai	
3540	191	節南山	2	1	喪亂弘a[tai]多。	喪亂弘多	弘	a	tai	
3541	191	節南山	2	0	民言無a[keai]嘉	民言無嘉	無	a	keai	
3542	191	節南山	2	1	憯莫懲a[tzyai]嗟。（歌部）	憯莫懲嗟	懲	a	tzyai	歌部
3543	191	節南山	3	0	尹氏大a[shiei]師	尹氏大師	大	a	shiei	
3544	191	節南山	3	1	維周之a[tyei]氐。	維周之氐	之	a	tyei	
3545	191	節南山	3	0	秉國之均	秉國之均				
3546	191	節南山	3	1	四方是a[jiuəi]維。	四方是維	是	a	jiuəi	
3547	191	節南山	3	0	天子是a[biei]毗	天子是毗	是	a	biei	
3548	191	節南山	3	1	俾民不a[myei]迷。	俾民不迷	不	a	myei	
3549	191	節南山	3	0	不弔昊天	不弔昊天				
3550	191	節南山	3	1	不宜空我a[shiei]師。（脂微合韵）	不宜空我師	我	a	shiei	脂微合韵
3551	191	節南山	4	0	弗躬弗a[tsien]親	弗躬弗親	弗	a	tsien	
3552	191	節南山	4	1	庶民弗a[sien]信。（真部）	庶民弗信	弗	a	sien	真部
3553	191	節南山	4	0	弗問弗b[dzhiə]仕	弗問弗仕	弗	b	dzhiə	
3554	191	節南山	4	1	勿罔君b[tziə]子。	勿罔君子	君	b	tziə	
3555	191	節南山	4	0	式夷式b[jiə]已	式夷式已	式	b	jiə	
3556	191	節南山	4	1	無小人b[də]殆。	無小人殆	人	b	də	
3557	191	節南山	4	0	瑣瑣姻亞	瑣瑣姻亞				
3558	191	節南山	4	1	則無膴b[dzhiə]仕。（之部）	則無膴仕	膴	b	dzhiə	之部
3559	191	節南山	5	0	昊天不a[thiong]傭	昊天不傭	不	a	thiong	
3560	191	節南山	5	1	降此鞠a[xiong]訩。（东部）	降此鞠訩	鞠	a	xiong	东部
3561	191	節南山	5	0	昊天不b[hyuet]惠	昊天不惠	不	b	hyuet	
3562	191	節南山	5	1	降此大b[lyet]戾。	降此大戾	大	b	lyet	
3563	191	節南山	5	0	君子如b[ket]屆	君子如屆	如	b	ket	
3564	191	節南山	5	1	俾民心b[khyuet]闋。（质部）	俾民心闋	心	b	khyuet	质部
3565	191	節南山	5	0	君子如c[jiei]夷	君子如夷	如	c	jiei	
3566	191	節南山	5	1	惡怒是c[hiuəi]違。（脂微合韵）	惡怒是違	是	c	hiuəi	脂微合韵
3567	191	節南山	6	0	不弔昊天	不弔昊天				
3568	191	節南山	6	1	亂靡有a[dyeng]定。	亂靡有定	有	a	dyeng	
3569	191	節南山	6	0	式月斯a[sheng]生	式月斯生	斯	a	sheng	
3570	191	節南山	6	1	俾民不a[nyeng]寧。	俾民不寧	不	a	nyeng	
3571	191	節南山	6	0	憂心如a[dieng]酲	憂心如酲	如	a	dieng	
3572	191	節南山	6	1	誰秉國a[zjieng]成。	誰秉國成	國	a	zjieng	
3573	191	節南山	6	0	不自為a[tjieng]政	不自為政	為	a	tjieng	
3574	191	節南山	6	1	卒勞百a[sieng]姓。（耕部）	卒勞百姓	百	a	sieng	耕部
3575	191	節南山	7	0	駕彼四牡	駕彼四牡				
3576	191	節南山	7	1	四牡項a[lyen]領。	四牡項領	項	a	lyen	
3577	191	節南山	7	0	我瞻四方	我瞻四方				
3578	191	節南山	7	1	蹙蹙靡所a[thieng]騁。（真耕合韵）	蹙蹙靡所騁	所	a	thieng	真耕合韵
3579	191	節南山	8	0	方茂爾a[ak]惡	方茂爾惡	爾	a	ak	
3580	191	節南山	8	1	相爾b[miu]矛矣。（a= 铎部）	相爾矛矣	爾	b	miu	a=铎部
3581	191	節南山	8	0	既夷既a[jyak]懌	既夷既懌	既	a	jyak	
3582	191	節南山	8	1	如相b[zjiu]酬矣。（b= 幽部）	如相酬矣	相	b	zjiu	b=幽部
3583	191	節南山	9	0	昊天不a[bieng]平	昊天不平	不	a	bieng	
3584	191	節南山	9	1	我王不a[nyeng]寧。	我王不寧	不	a	nyeng	
3585	191	節南山	9	0	不懲其心	不懲其心				
3586	191	節南山	9	1	覆怨其a[tjieng]正。（耕部）	覆怨其正	其	a	tjieng	耕部
3587	191	節南山	10	0	家父作a[ziong]誦	家父作誦	作	a	ziong	
3588	191	節南山	10	1	以究王a[xiong]訩。	以究王訩	王	a	xiong	
3589	191	節南山	10	0	式訛爾心	式訛爾心				
3590	191	節南山	10	1	以畜萬a[peong]邦。（东部）	以畜萬邦	萬	a	peong	东部
3591	192	正月	1	0	正月繁a[shiang]霜	正月繁霜	繁	a	shiang	
3592	192	正月	1	1	我心憂a[sjiang]傷。	我心憂傷	憂	a	sjiang	
3593	192	正月	1	0	民之訛言	民之訛言				
3594	192	正月	1	1	亦孔之a[tziang]將。	亦孔之將	之	a	tziang	
3595	192	正月	1	0	念我獨兮	念我獨兮				
3596	192	正月	1	1	憂心a京a[kyang]京。	憂心京京	心	a	???	
3597	192	正月	1	1	憂心a京a[kyang]京。	憂心京京	京	a	kyang	
3598	192	正月	1	0	哀我小心	哀我小心				
3599	192	正月	1	1	癙憂以a[jiang]痒。（阳部）	癙憂以痒	以	a	jiang	阳部
3600	192	正月	2	0	父母生我	父母生我				
3601	192	正月	2	1	胡俾我a[jio]瘉。	胡俾我瘉	我	a	jio	
3602	192	正月	2	0	不自我先	不自我先				
3603	192	正月	2	1	不自我a[ho]後。	不自我後	我	a	ho	
3604	192	正月	2	0	好言自a[kho]口	好言自口	自	a	kho	
3605	192	正月	2	1	莠言自a[kho]口。	莠言自口	自	a	kho	
3606	192	正月	2	0	憂心a愈a[jio]愈	憂心愈愈	心	a	???	
3607	192	正月	2	0	憂心a愈a[jio]愈	憂心愈愈	愈	a	jio	
3608	192	正月	2	1	是以有a[mio]侮。（侯部）	是以有侮	有	a	mio	侯部
3609	192	正月	3	0	憂心惸惸	憂心惸惸				
3610	192	正月	3	1	念我無a[lok]祿。	念我無祿	無	a	lok	
3611	192	正月	3	0	民之無辜	民之無辜				
3612	192	正月	3	1	并其臣a[bok]僕。	并其臣僕	臣	a	bok	
3613	192	正月	3	0	哀我人斯	哀我人斯				
3614	192	正月	3	1	于何從a[lok]祿。	于何從祿	從	a	lok	
3615	192	正月	3	0	瞻烏爰止	瞻烏爰止				
3616	192	正月	3	1	于誰之a[ok]屋。（屋部）	于誰之屋	之	a	ok	屋部
3617	192	正月	4	0	瞻彼中林	瞻彼中林				
3618	192	正月	4	1	侯薪猴a[tjiəng]蒸。	侯薪猴蒸	猴	a	tjiəng	
3619	192	正月	4	0	民今方殆	民今方殆				
3620	192	正月	4	1	視天夢a[miuəng]夢。	視天夢夢	夢	a	miuəng	
3621	192	正月	4	0	既克有定	既克有定				
3622	192	正月	4	1	靡人弗a[sjiəng]勝。	靡人弗勝	弗	a	sjiəng	
3623	192	正月	4	0	有皇上帝	有皇上帝				
3624	192	正月	4	1	伊誰云a[tzəng]憎。（蒸部）	伊誰云憎	云	a	tzəng	蒸部
3625	192	正月	5	0	謂山蓋卑	謂山蓋卑				
3626	192	正月	5	1	為岡為a[liəng]陵。	為岡為陵	為	a	liəng	
3627	192	正月	5	0	民之訛言	民之訛言				
3628	192	正月	5	1	寧莫之a[diəng]懲。	寧莫之懲	之	a	diəng	
3629	192	正月	5	0	召彼故老	召彼故老				
3630	192	正月	5	1	訊之占a[miuəng]夢。	訊之占夢	占	a	miuəng	
3631	192	正月	5	0	具曰予聖	具曰予聖				
3632	192	正月	5	1	誰知烏之雌a[hiuəng]雄。（蒸部）	誰知烏之雌雄	雌	a	hiuəng	蒸部
3633	192	正月	6	0	謂天蓋高	謂天蓋高				
3634	192	正月	6	1	不敢不a[giok]局。	不敢不局	不	a	giok	
3635	192	正月	6	0	謂地蓋厚	謂地蓋厚				
3636	192	正月	6	1	不敢不a[tziek]蹐。	不敢不蹐	不	a	tziek	
